datetime,Guide Target_ft,Reservoir Level_ft,outflow_cfs,WaterSupply_cfs,inflow_cfs
12/6/2017,251.5,248.38,49,58,11
12/7/2017,251.5,248.35,49,62,34
12/8/2017,251.5,248.48,49,49,724
12/9/2017,251.5,248.61,49,49,725
12/10/2017,251.5,248.65,49,76,318
12/11/2017,251.5,248.66,49,60,157
12/12/2017,251.5,248.68,49,59,204
12/13/2017,251.5,248.64,49,59,85
12/14/2017,251.5,248.64,58,59,117
12/15/2017,251.5,248.62,65,59,28
12/16/2017,251.5,248.6,65,59,28
12/17/2017,251.5,248.58,65,59,28
12/18/2017,251.5,248.58,65,59,124
12/19/2017,251.5,248.57,65,59,76
12/20/2017,251.5,248.58,65,61,174
12/21/2017,251.5,248.57,65,55,72
12/22/2017,251.5,248.54,65,43,36
12/23/2017,251.5,248.58,65,57,315
12/24/2017,251.5,248.53,65,62,114
12/25/2017,251.5,248.53,65,55,120
12/26/2017,251.5,248.48,65,51,125
12/27/2017,251.5,248.5,65,59,221
12/28/2017,251.5,248.42,65,55,266
12/29/2017,251.5,248.4,65,64,33
12/30/2017,251.5,248.37,65,64,16
12/31/2017,251.5,248.34,65,64,15
1/1/2018,251.5,248.37,65,53,262
1/2/2018,251.5,248.3,65,66,206
1/3/2018,251.5,248.28,65,68,36
1/4/2018,251.5,248.28,65,68,133
1/5/2018,251.5,248.23,64,70,106
1/6/2018,251.5,248.21,64,69,37
1/7/2018,251.5,248.16,64,76,101
1/8/2018,251.5,248.16,64,70,134
1/9/2018,251.5,248.14,64,70,38
1/10/2018,251.5,248.12,64,70,38
1/11/2018,251.5,248.09,64,47,34
1/12/2018,251.5,248.16,64,76,477
1/13/2018,251.5,248.22,64,58,411
1/14/2018,251.5,248.18,64,62,67
1/15/2018,251.5,248.17,64,63,79
1/16/2018,251.5,248.16,64,52,68
1/17/2018,251.5,248.26,64,56,601
1/18/2018,251.5,248.2,64,49,176
1/19/2018,251.5,248.21,64,45,157
1/20/2018,251.5,248.2,64,66,82
1/21/2018,251.5,248.22,64,45,205
1/22/2018,251.5,248.21,64,63,79
1/23/2018,251.5,248.49,65,54,1468
1/24/2018,251.5,248.62,65,60,751
1/25/2018,251.5,248.63,65,55,168
1/26/2018,251.5,248.63,65,49,114
1/27/2018,251.5,248.64,65,45,158
1/28/2018,251.5,248.79,65,46,833
1/29/2018,251.5,249.38,65,54,3202
1/30/2018,251.5,249.63,65,54,1482
1/31/2018,251.5,249.66,65,40,269
2/1/2018,251.5,249.74,65,53,554
2/2/2018,251.5,249.82,66,51,553
2/3/2018,251.5,249.78,65,46,107
2/4/2018,251.5,249.98,66,39,1196
2/5/2018,251.5,250.08,66,50,693
2/6/2018,251.5,250.15,66,60,535
2/7/2018,251.5,250.25,66,47,698
2/8/2018,251.5,250.26,66,47,171
2/9/2018,251.5,250.29,66,47,288
2/10/2018,251.5,250.34,66,51,410
2/11/2018,251.5,250.38,66,61,361
2/12/2018,251.5,250.42,66,42,342
2/13/2018,251.5,250.48,66,65,482
2/14/2018,251.5,250.51,66,52,293
2/15/2018,251.5,250.55,66,65,365
2/16/2018,251.5,250.63,66,42,576
2/17/2018,251.5,250.61,66,55,4
2/18/2018,251.5,250.53,66,62,340
2/19/2018,251.5,250.62,66,65,658
2/20/2018,251.5,250.64,66,62,245
2/21/2018,251.5,250.65,66,42,166
2/22/2018,251.5,250.67,66,65,248
2/23/2018,251.5,250.68,66,66,190
2/24/2018,251.5,250.65,66,55,54
2/25/2018,251.5,250.72,66,49,525
2/26/2018,251.5,250.71,66,59,67
2/27/2018,251.5,250.68,66,52,58
2/28/2018,251.5,250.72,66,60,360
3/1/2018,251.5,250.8,66,60,594
3/2/2018,251.5,250.97,66,50,1111
3/3/2018,251.5,250.94,66,47,62
3/4/2018,251.5,250.92,66,59,8
3/5/2018,251.5,250.9,66,66,15
3/6/2018,251.5,250.96,66,44,461
3/7/2018,251.5,251.03,66,51,538
3/8/2018,251.5,251.12,66,62,691
3/9/2018,251.5,251.15,66,63,317
3/10/2018,251.5,251.15,66,60,126
3/11/2018,251.5,251.16,66,56,187
3/12/2018,251.5,251.38,66,55,1497
3/13/2018,251.5,251.55,67,67,1198
3/14/2018,251.5,251.74,67,65,1321
3/15/2018,251.5,251.69,67,56,190
3/16/2018,251.5,251.79,67,52,745
3/17/2018,251.5,251.87,67,48,616
3/18/2018,251.5,251.85,67,58,0
3/19/2018,251.5,251.93,75,64,639
3/20/2018,251.5,252.2,155,43,1961
3/21/2018,251.5,252.56,235,66,2685
3/22/2018,251.5,252.74,408,56,1656
3/23/2018,251.5,252.65,629,62,625
3/24/2018,251.5,252.74,972,50,1088
3/25/2018,251.5,253.2,975,41,4119
3/26/2018,251.5,253.34,1399,60,2425
3/27/2018,251.5,253.18,2268,59,1223
3/28/2018,251.5,252.89,2484,62,575
3/29/2018,251.5,252.67,2011,51,604
3/30/2018,251.5,252.63,1205,61,1001
3/31/2018,251.5,252.43,994,45,286
4/1/2018,251.5,252.31,993,58,258
4/2/2018,251.5,252.19,781,53,39
4/3/2018,251.5,252.13,515,55,173
4/4/2018,251.5,252.17,381,63,709
4/5/2018,251.5,252.07,301,61,300
4/6/2018,251.5,252.05,301,60,228
4/7/2018,251.5,252.22,301,47,1474
4/8/2018,251.5,252.32,302,66,1030
4/9/2018,251.5,252.39,468,48,980
4/10/2018,251.5,252.31,744,57,271
4/11/2018,251.5,252.23,743,65,278
4/12/2018,251.5,252.11,742,59,6
4/13/2018,251.5,252.03,742,67,279
4/14/2018,251.5,251.92,741,49,91
4/15/2018,251.5,252.25,740,60,2957
4/16/2018,251.5,254.87,754,53,18892
4/17/2018,251.5,254.95,1812,45,2429
4/18/2018,251.5,254.64,3244,57,1086
4/19/2018,251.5,254.17,3713,59,413
4/20/2018,251.5,253.63,3895,53,180
4/21/2018,251.5,253.25,3025,60,462
4/22/2018,251.5,252.97,1977,62,115
4/23/2018,251.5,252.88,1115,49,568
4/24/2018,251.5,252.98,846,60,1568
4/25/2018,251.5,253.14,1000,60,2159
4/26/2018,251.5,253.22,1604,59,2216
4/27/2018,251.5,253.26,2073,33,2382
4/28/2018,251.5,253.18,2073,62,1583
4/29/2018,251.5,252.95,2070,62,558
4/30/2018,251.5,252.73,1860,53,456
5/1/2018,251.5,252.58,1256,60,322
5/2/2018,251.5,252.43,1030,60,96
5/3/2018,251.5,252.3,871,75,85
5/4/2018,251.5,252.24,573,80,256
5/5/2018,251.5,252.18,506,98,207
5/6/2018,251.5,252.17,506,80,519
5/7/2018,251.5,252.08,506,70,20
5/8/2018,251.5,252.01,506,63,105
5/9/2018,251.5,251.93,351,61,92
5/10/2018,251.5,251.94,241,66,370
5/11/2018,251.5,251.94,241,66,307
5/12/2018,251.5,251.91,241,90,143
5/13/2018,251.5,251.87,241,80,71
5/14/2018,251.5,251.82,241,35,37
5/15/2018,251.5,251.77,241,83,11
5/16/2018,251.5,251.77,241,69,310
5/17/2018,251.5,252.34,241,66,3998
5/18/2018,251.5,253.09,243,53,5289
5/19/2018,251.5,254.28,245,50,8576
5/20/2018,251.5,254.73,958,50,4224
5/21/2018,251.5,254.74,1862,71,2005
5/22/2018,251.5,254.68,2405,78,2054
5/23/2018,251.5,254.32,3599,66,1092
5/24/2018,251.5,253.85,4007,67,753
5/25/2018,251.5,253.49,2999,67,581
5/26/2018,251.5,253.39,1118,72,500
5/27/2018,251.5,253.38,512,61,504
5/28/2018,251.5,253.4,512,61,711
5/29/2018,251.5,253.67,513,61,2437
5/30/2018,251.5,253.64,1247,61,1101
5/31/2018,251.5,253.32,2652,61,505
6/1/2018,251.5,253,2723,61,575
6/2/2018,251.5,252.71,2160,61,300
6/3/2018,251.5,252.4,2153,61,161
6/4/2018,251.5,252.6,2156,62,231
6/5/2018,251.5,251.85,1549,78,291
6/6/2018,251.5,251.77,368,73,60
6/7/2018,251.5,251.73,270,67,87
6/8/2018,251.5,251.72,207,68,212
6/9/2018,251.5,251.67,153,96,64
6/10/2018,251.5,251.71,153,67,470
6/11/2018,251.5,251.82,128,60,876
6/12/2018,251.5,251.88,98,61,535
6/13/2018,251.5,251.89,98,64,225
6/14/2018,251.5,251.89,98,80,178
6/15/2018,251.5,251.86,121,64,3
6/16/2018,251.5,251.81,187,88,38
6/17/2018,251.5,251.78,241,66,119
6/18/2018,251.5,251.78,193,75,268
6/19/2018,251.5,251.71,452,85,99
6/20/2018,251.5,251.63,617,82,199
6/21/2018,251.5,251.57,153,67,156
6/22/2018,251.5,251.53,153,87,10
6/23/2018,251.5,251.48,153,84,76
6/24/2018,251.5,251.45,153,67,32
6/25/2018,251.5,251.41,153,81,16
6/26/2018,251.5,251.47,152,67,594
6/27/2018,251.5,251.52,153,67,533
6/28/2018,251.5,251.53,153,73,289
6/29/2018,251.5,251.51,153,75,103
6/30/2018,251.5,251.46,153,60,100
7/1/2018,251.5,251.41,153,92,68
7/2/2018,251.5,251.38,152,74,38
7/3/2018,251.5,251.31,162,77,199
7/4/2018,251.5,251.26,181,85,47
7/5/2018,251.5,251.22,181,80,11
7/6/2018,251.5,251.2,181,72,128
7/7/2018,251.5,251.21,181,62,306
7/8/2018,251.5,251.13,181,61,259
7/9/2018,251.5,251.09,181,65,4
7/10/2018,251.5,251.04,181,86,46
7/11/2018,251.5,250.98,181,80,106
7/12/2018,251.5,250.95,180,66,71
7/13/2018,251.5,250.88,149,86,175
7/14/2018,251.5,250.84,133,73,28
7/15/2018,251.5,250.78,152,86,113
7/16/2018,251.5,250.74,168,86,20
7/17/2018,251.5,250.62,180,71,451
7/18/2018,251.5,250.63,180,80,318
7/19/2018,251.5,250.57,180,73,98
7/20/2018,251.5,250.5,180,75,155
7/21/2018,251.5,250.43,180,73,157
7/22/2018,251.5,250.5,179,72,661
7/23/2018,251.5,250.42,179,69,220
7/24/2018,251.5,250.4,179,67,129
7/25/2018,251.5,250.48,179,76,723
7/26/2018,251.5,250.5,180,65,362
7/27/2018,251.5,250.44,180,65,106
7/28/2018,251.5,250.44,180,52,232
7/29/2018,251.5,250.42,179,78,140
7/30/2018,251.5,250.52,154,65,804
7/31/2018,251.5,250.54,96,64,277
8/1/2018,251.5,250.57,96,64,336
8/2/2018,251.5,250.84,96,79,1755
8/3/2018,251.5,251.44,97,74,3860
8/4/2018,251.5,251.66,97,50,1523
8/5/2018,251.5,251.71,97,76,486
8/6/2018,251.5,251.74,97,62,347
8/7/2018,251.5,251.72,97,79,50
8/8/2018,251.5,251.73,97,71,231
8/9/2018,251.5,251.79,97,65,537
8/10/2018,251.5,251.78,97,65,99
8/11/2018,251.5,251.76,97,73,45
8/12/2018,251.5,251.83,97,70,605
8/13/2018,251.5,251.88,98,60,471
8/14/2018,251.5,251.87,98,71,106
8/15/2018,251.5,251.87,98,64,162
8/16/2018,251.5,251.84,98,73,17
8/17/2018,251.5,251.8,98,67,86
8/18/2018,251.5,251.78,97,67,39
8/19/2018,251.5,251.94,97,67,1165
8/20/2018,251.5,252.05,98,67,872
8/21/2018,251.5,252.12,98,82,644
8/22/2018,251.5,252.18,98,66,561
8/23/2018,251.5,252.13,98,66,167
8/24/2018,251.5,252.08,98,66,167
8/25/2018,251.5,252.06,98,66,31
8/26/2018,251.5,252.03,98,73,28
8/27/2018,251.5,252.02,98,69,101
8/28/2018,251.5,251.9,569,78,111
8/29/2018,251.5,251.86,98,67,85
8/30/2018,251.5,251.85,589,72,598
8/31/2018,251.5,251.78,97,78,263
9/1/2018,251.5,251.83,97,64,474
9/2/2018,251.5,251.84,98,64,225
9/3/2018,251.5,251.82,98,63,35
9/4/2018,251.5,251.78,97,64,89
9/5/2018,251.5,251.75,97,75,16
9/6/2018,251.5,251.73,97,64,36
9/7/2018,251.5,251.69,130,73,48
9/8/2018,251.5,251.66,153,67,32
9/9/2018,251.5,251.6,153,79,144
9/10/2018,251.5,251.58,153,70,98
9/11/2018,251.5,251.6,153,66,344
9/12/2018,251.5,251.74,116,71,1063
9/13/2018,251.5,251.87,97,71,981
9/14/2018,251.5,251.91,98,65,413
9/15/2018,251.5,252.22,98,54,2172
9/16/2018,251.5,252.62,63,56,2769
9/17/2018,251.5,256.18,0,68,25467
9/18/2018,251.5,258.69,0,61,20336
9/19/2018,251.5,258.86,56,61,1547
9/20/2018,251.5,258.9,104,61,502
9/21/2018,251.5,258.95,104,61,585
9/22/2018,251.5,258.96,104,61,249
9/23/2018,251.5,258.97,104,61,249
9/24/2018,251.5,258.97,104,61,165
9/25/2018,251.5,258.93,303,60,26
9/26/2018,251.5,258.83,1034,60,253
9/27/2018,251.5,258.62,2183,71,487
9/28/2018,251.5,258.18,3565,65,71
9/29/2018,251.5,257.61,4671,66,65
9/30/2018,251.5,256.94,5269,55,81
10/1/2018,251.5,256.23,5483,71,35
10/2/2018,251.5,255.49,5446,70,65
10/3/2018,251.5,254.75,5407,78,55
10/4/2018,251.5,254.11,4878,74,379
10/5/2018,251.5,253.71,3078,72,362
10/6/2018,251.5,253.39,2174,63,29
10/7/2018,251.5,253.06,2168,78,32
10/8/2018,251.5,252.7,2160,72,169
10/9/2018,251.5,252.62,945,71,486
10/10/2018,251.5,252.64,98,73,303
10/11/2018,251.5,253.54,98,63,6273
10/12/2018,251.5,254.54,239,63,7335
10/13/2018,251.5,254.66,518,59,1435
10/14/2018,251.5,254.68,518,50,711
10/15/2018,251.5,254.46,1602,66,96
10/16/2018,251.5,253.95,3680,71,119
10/17/2018,251.5,253.37,3991,66,54
10/18/2018,251.5,252.78,3967,66,22
10/19/2018,251.5,253.075,0,0,99
10/20/2018,251.5,252.28,1493,59,691
10/21/2018,251.5,252.05,1491,59,26
10/22/2018,251.5,251.87,956,39,149
10/23/2018,251.5,251.84,335,63,210
10/24/2018,251.5,251.83,98,79,114
10/25/2018,251.5,251.8,97,79,12
10/26/2018,251.5,252.1,98,72,2084
10/27/2018,251.5,253.04,98,63,6398
10/28/2018,251.5,253.31,99,66,1954
10/29/2018,251.5,253.1,1720,63,334
10/30/2018,251.5,252.66,3112,63,233
10/31/2018,251.5,252.33,2472,63,349
11/1/2018,251.5,252.14,1492,63,296
11/2/2018,251.5,252.11,979,63,843
11/3/2018,251.5,252.07,506,63,304
11/4/2018,251.5,252.02,506,66,241
11/5/2018,251.5,252.74,507,63,5339
11/6/2018,251.5,253.17,1244,64,4203
11/7/2018,251.5,253.05,2165,64,1401
11/8/2018,251.5,252.81,2161,64,622
11/9/2018,251.5,252.63,1855,64,727
11/10/2018,251.5,252.64,1498,64,1628
11/11/2018,251.5,252.55,1497,58,959
11/12/2018,251.5,253.14,1497,58,5502
11/13/2018,251.5,257.89,734,59,36290
11/14/2018,251.5,258.83,104,63,8039
11/15/2018,251.5,259.69,104,60,7615
11/16/2018,251.5,260.4,105,65,6504
11/17/2018,251.5,260.57,105,55,1703
11/18/2018,251.5,260.61,847,58,1268
11/19/2018,251.5,260.29,3260,55,412
11/20/2018,251.5,259.83,5035,75,994
11/21/2018,251.5,259.32,5014,49,613
11/22/2018,251.5,258.9,4313,55,734
11/23/2018,251.5,258.57,3414,63,701
11/24/2018,251.5,258.51,2948,39,2482
11/25/2018,251.5,258.46,2948,67,2595
11/26/2018,251.5,258.08,3865,55,724
11/27/2018,251.5,257.66,4937,66,1577
11/28/2018,251.5,257.07,4913,67,204
11/29/2018,251.5,256.47,4886,48,247
11/30/2018,251.5,255.92,4860,53,664
12/1/2018,251.5,255.3,4832,59,280
12/2/2018,251.5,254.8,4807,59,1206
12/3/2018,251.5,254.16,4780,62,269
12/4/2018,251.5,253.68,4136,61,845
12/5/2018,251.5,253.2,3449,47,184
12/6/2018,251.5,252.8,2967,59,321
12/7/2018,251.5,252.57,2008,59,544
12/8/2018,251.5,252.42,1316,59,381
12/9/2018,251.5,252.6,1149,50,2391
12/10/2018,251.5,253.12,1154,64,4696
12/11/2018,251.5,253.35,1158,62,2807
12/12/2018,251.5,253.49,1160,40,2166
12/13/2018,251.5,253.68,470,63,1844
12/14/2018,251.5,254.35,99,66,4875
12/15/2018,251.5,255.98,101,59,12092
12/16/2018,251.5,256.73,102,60,5986
12/17/2018,251.5,256.78,1719,59,2167
12/18/2018,251.5,256.48,3555,50,1273
12/19/2018,251.5,256.35,2259,61,1310
12/20/2018,251.5,256.4,1550,55,1994
12/21/2018,251.5,256.84,2281,63,5764
12/22/2018,251.5,256.47,4392,65,1581
12/23/2018,251.5,255.99,5026,51,1349
12/24/2018,251.5,255.42,5002,43,806
12/25/2018,251.5,254.82,4973,65,629
12/26/2018,251.5,254.2,4943,40,553
12/27/2018,251.5,253.84,3452,66,985
12/28/2018,251.5,254.06,2503,56,4092
12/29/2018,251.5,254.79,2520,56,7793
12/30/2018,251.5,254.74,2526,43,2212
12/31/2018,251.5,254.44,3449,67,1372
1/1/2019,251.5,254.06,4123,64,1472
1/2/2019,251.5,253.67,4106,52,1452
1/3/2019,251.5,253.25,4089,46,1236
1/4/2019,251.5,253.24,3158,49,3138
1/5/2019,251.5,253.34,2491,57,3238
1/6/2019,251.5,253.21,2489,59,1651
1/7/2019,251.5,252.9,2854,59,801
1/8/2019,251.5,252.56,3108,59,915
1/9/2019,251.5,252.18,3097,56,636
1/10/2019,251.5,251.79,2824,56,374
1/11/2019,251.5,251.7,1225,50,712
1/12/2019,251.5,251.75,330,48,691
1/13/2019,251.5,252.53,331,65,5470
1/14/2019,251.5,252.96,1633,65,4547
1/15/2019,251.5,252.73,3112,51,1639
1/16/2019,251.5,252.4,3103,65,982
1/17/2019,251.5,252.18,2468,50,1061
1/18/2019,251.5,252.11,1490,66,1092
1/19/2019,251.5,252,1489,35,795
1/20/2019,251.5,252.36,1491,66,3942
1/21/2019,251.5,252.33,1494,66,1361
1/22/2019,251.5,252.07,2319,47,644
1/23/2019,251.5,251.76,2821,58,914
1/24/2019,251.5,252.11,2298,59,4587
1/25/2019,251.5,252.31,2476,66,3867
1/26/2019,251.5,252.05,3091,46,1415
1/27/2019,251.5,251.73,3082,64,1126
1/28/2019,251.5,251.58,1750,54,865
1/29/2019,251.5,251.77,504,59,1752
1/30/2019,251.5,251.72,504,60,251
1/31/2019,251.5,251.76,504,60,815
2/1/2019,251.5,251.79,504,60,752
2/2/2019,251.5,251.79,504,60,564
2/3/2019,251.5,251.79,504,60,564
2/4/2019,251.5,251.8,504,60,627
2/5/2019,251.5,251.8,504,60,564
2/6/2019,251.5,251.8,504,60,564
2/7/2019,251.5,251.78,504,60,439
2/8/2019,251.5,251.79,504,60,627
2/9/2019,251.5,251.73,504,45,174
2/10/2019,251.5,251.72,504,65,506
2/11/2019,251.5,251.72,504,62,566
2/12/2019,251.5,251.72,504,51,555
2/13/2019,251.5,251.83,505,67,1260
2/14/2019,251.5,251.86,505,48,741
2/15/2019,251.5,251.87,578,60,701
2/16/2019,251.5,251.95,681,60,1242
2/17/2019,251.5,252.1,682,45,1702
2/18/2019,251.5,253.35,687,53,9117
2/19/2019,251.5,253.66,1467,65,3672
2/20/2019,251.5,253.71,2498,57,2900
2/21/2019,251.5,253.84,3462,51,4410
2/22/2019,251.5,254.44,3229,65,7542
2/23/2019,251.5,256.21,2208,34,15313
2/24/2019,251.5,258.16,2255,68,17906
2/25/2019,251.5,258.19,2772,60,3084
2/26/2019,251.5,257.84,4350,51,1508
2/27/2019,251.5,257.45,4926,66,1834
2/28/2019,251.5,257.02,4595,39,1153
3/1/2019,251.5,256.98,3270,61,3014
3/2/2019,251.5,257.28,2249,61,4732
3/3/2019,251.5,257.43,2251,61,3527
3/4/2019,251.5,257.94,2748,61,6938
3/5/2019,251.5,257.62,4340,61,1810
3/6/2019,251.5,257.18,4917,56,1411
3/7/2019,251.5,256.67,4894,58,930
3/8/2019,251.5,256.2,4871,55,1272
3/9/2019,251.5,255.64,4846,46,660
3/10/2019,251.5,255.15,4825,67,1248
3/11/2019,251.5,254.65,4256,54,694
3/12/2019,251.5,254.18,3966,55,663
3/13/2019,251.5,253.71,3948,58,718
3/14/2019,251.5,253.21,3739,67,355
3/15/2019,251.5,253.5,3844,63,537
3/16/2019,251.5,252.75,2161,52,557
3/17/2019,251.5,252.5,2155,63,562
3/18/2019,251.5,252.34,1740,56,736
3/19/2019,251.5,252.17,1492,60,426
3/20/2019,251.5,252.02,1490,60,557
3/21/2019,251.5,252.39,1491,60,4002
3/22/2019,251.5,252.75,2292,60,4737
3/23/2019,251.5,252.45,3104,60,1177
3/24/2019,251.5,252.06,3093,60,570
3/25/2019,251.5,251.93,2207,60,1432
3/26/2019,251.5,251.9,1488,60,1360
3/27/2019,251.5,251.83,1486,60,1108
3/28/2019,251.5,251.78,1160,60,907
3/29/2019,251.5,251.75,858,60,730
3/30/2019,251.5,251.71,680,60,489
3/31/2019,251.5,251.75,680,60,991
4/1/2019,251.5,251.65,581,60,15
4/2/2019,251.5,251.71,417,60,852
4/3/2019,251.5,251.71,417,52,469
4/4/2019,251.5,251.69,417,39,331
4/5/2019,251.5,251.76,417,80,935
4/6/2019,251.5,251.85,418,43,1024
4/7/2019,251.5,251.91,418,62,871
4/8/2019,251.5,252.13,561,61,2046
4/9/2019,251.5,252.9,944,47,6091
4/10/2019,251.5,252.86,2161,60,1956
4/11/2019,251.5,252.58,2793,60,998
4/12/2019,251.5,252.7,2477,60,1477
4/13/2019,251.5,255.57,1879,52,23794
4/14/2019,251.5,257.26,1195,55,14326
4/15/2019,251.5,257.5,2359,61,4363
4/16/2019,251.5,257.11,4302,61,1205
4/17/2019,251.5,256.64,5058,61,1430
4/18/2019,251.5,256.24,4060,61,1011
4/19/2019,251.5,256.38,2010,47,3145
4/20/2019,251.5,256.83,1712,63,5273
4/21/2019,251.5,256.4,4281,45,983
4/22/2019,251.5,255.87,5023,66,1012
4/23/2019,251.5,255.3,4997,66,824
4/24/2019,251.5,254.71,4968,66,731
4/25/2019,251.5,254.12,4595,52,431
4/26/2019,251.5,253.72,3486,61,757
4/27/2019,251.5,253.36,2974,61,550
4/28/2019,251.5,252.97,2963,61,341
4/29/2019,251.5,252.54,2951,66,168
4/30/2019,251.5,252.21,2452,65,331
5/1/2019,251.5,252.04,1411,68,353
5/2/2019,251.5,251.95,967,74,464
5/3/2019,251.5,251.86,870,68,375
5/4/2019,251.5,251.82,681,65,495
5/5/2019,251.5,251.79,681,65,558
5/6/2019,251.5,251.72,680,52,294
5/7/2019,251.5,251.65,614,69,245
5/8/2019,251.5,251.57,464,59,22
5/9/2019,251.5,251.51,336,67,28
5/10/2019,251.5,251.54,189,73,450
5/11/2019,251.5,251.55,153,65,281
5/12/2019,251.5,251.55,153,65,218
5/13/2019,251.5,251.61,153,65,594
5/14/2019,251.5,251.56,153,64,96
5/15/2019,251.5,251.55,153,58,148
5/16/2019,251.5,251.54,153,65,155
5/17/2019,251.5,251.54,123,65,188
5/18/2019,251.5,251.52,97,66,38
5/19/2019,251.5,251.48,97,67,87
5/20/2019,251.5,251.47,97,76,110
5/21/2019,251.5,251.46,97,74,108
5/22/2019,251.5,251.44,97,80,52
5/23/2019,251.5,251.42,97,90,62
5/24/2019,251.5,251.43,97,80,240
5/25/2019,251.5,251.34,97,74,392
5/26/2019,251.5,251.38,97,76,423
5/27/2019,251.5,251.35,97,78,13
5/28/2019,251.5,251.31,97,87,66
5/29/2019,251.5,251.25,97,86,193
5/30/2019,251.5,251.23,97,83,70
5/31/2019,251.5,251.21,97,85,57
6/1/2019,251.5,251.21,97,87,184
6/2/2019,251.5,251.18,97,69,22
6/3/2019,251.5,251.16,97,71,42
6/4/2019,251.5,251.1,97,85,193
6/5/2019,251.5,251.12,97,84,306
6/6/2019,251.5,251.11,97,67,101
6/7/2019,251.5,251.21,97,78,801
6/8/2019,251.5,251.66,97,46,2958
6/9/2019,251.5,251.84,97,71,1294
6/10/2019,251.5,251.96,98,73,922
6/11/2019,251.5,252.04,98,67,680
6/12/2019,251.5,252.12,98,67,695
6/13/2019,251.5,252.2,98,44,672
6/14/2019,251.5,252.21,305,80,451
6/15/2019,251.5,252.13,594,53,117
6/16/2019,251.5,252.07,594,79,276
6/17/2019,251.5,252.01,494,67,163
6/18/2019,251.5,251.98,330,67,206
6/19/2019,251.5,252.63,331,73,4702
6/20/2019,251.5,252.84,510,78,1979
6/21/2019,251.5,252.8,1249,76,1060
6/22/2019,251.5,252.65,1547,60,614
6/23/2019,251.5,252.49,1544,67,551
6/24/2019,251.5,252.3,1542,85,368
6/25/2019,251.5,252.15,1396,86,489
6/26/2019,251.5,251.98,1145,83,109
6/27/2019,251.5,251.83,874,77,12
6/28/2019,251.5,251.78,457,84,228
6/29/2019,251.5,251.71,250,90,98
6/30/2019,251.5,251.67,175,73,2
7/1/2019,251.5,251.6,153,85,200
7/2/2019,251.5,251.58,153,78,106
7/3/2019,251.5,251.5,132,83,285
7/4/2019,251.5,251.51,97,88,248
7/5/2019,251.5,251.48,97,67,24
7/6/2019,251.5,251.44,97,79,74
7/7/2019,251.5,251.6,97,85,1183
7/8/2019,251.5,251.58,97,65,37
7/9/2019,251.5,251.56,97,69,41
7/10/2019,251.5,251.52,97,81,72
7/11/2019,251.5,251.45,97,81,260
7/12/2019,251.5,251.45,97,82,179
7/13/2019,251.5,251.42,97,90,1
7/14/2019,251.5,251.37,97,76,140
7/15/2019,251.5,251.32,97,87,129
7/16/2019,251.5,251.27,97,81,135
7/17/2019,251.5,251.27,97,75,172
7/18/2019,251.5,251.19,97,88,315
7/19/2019,251.5,251.18,97,74,108
7/20/2019,251.5,251.12,97,86,193
7/21/2019,251.5,251.07,97,81,135
7/22/2019,251.5,251.07,97,70,167
7/23/2019,251.5,251.32,97,87,1748
7/24/2019,251.5,251.4,97,68,666
7/25/2019,251.5,251.39,97,64,98
7/26/2019,251.5,251.36,97,74,17
7/27/2019,251.5,251.33,97,84,7
7/28/2019,251.5,251.29,97,82,71
7/29/2019,251.5,251.24,97,73,143
7/30/2019,251.5,251.19,97,88,128
7/31/2019,251.5,251.23,97,75,422
8/1/2019,251.5,251.2,97,84,7
8/2/2019,251.5,251.21,97,82,242
8/3/2019,251.5,251.13,97,66,338
8/4/2019,251.5,251.11,97,66,38
8/5/2019,251.5,251.16,97,66,476
8/6/2019,251.5,251.25,97,66,726
8/7/2019,251.5,251.23,97,68,40
8/8/2019,251.5,251.25,97,80,302
8/9/2019,251.5,251.22,97,63,28
8/10/2019,251.5,251.15,97,82,259
8/11/2019,251.5,251.11,97,81,72
8/12/2019,251.5,251.07,97,65,88
8/13/2019,251.5,251.11,97,82,429
8/14/2019,251.5,251.14,97,67,352
8/15/2019,251.5,251.1,97,81,72
8/16/2019,251.5,251.12,97,66,288
8/17/2019,251.5,251.14,97,82,304
8/18/2019,251.5,251.11,97,65,26
8/19/2019,251.5,251.1,97,65,99
8/20/2019,251.5,251.05,97,69,147
8/21/2019,251.5,250.97,97,83,308
8/22/2019,251.5,250.98,97,82,237
8/23/2019,251.5,251.27,97,77,1980
8/24/2019,251.5,251.43,97,64,1162
8/25/2019,251.5,251.41,97,72,44
8/26/2019,251.5,251.38,97,62,29
8/27/2019,251.5,251.37,97,72,106
8/28/2019,251.5,251.34,97,74,17
8/29/2019,251.5,251.28,97,83,195
8/30/2019,251.5,251.26,97,69,40
8/31/2019,251.5,251.21,97,73,143
9/1/2019,251.5,251.19,97,73,45
9/2/2019,251.5,251.16,97,54,37
9/3/2019,251.5,251.11,97,87,129
9/4/2019,251.5,251.06,97,68,148
9/5/2019,251.5,251.17,97,68,853
9/6/2019,251.5,251.08,97,65,401
9/7/2019,251.5,251.04,97,66,88
9/8/2019,251.5,250.99,97,79,133
9/9/2019,251.5,250.95,97,65,72
9/10/2019,251.5,250.93,97,74,54
9/11/2019,251.5,250.9,97,69,9
9/12/2019,251.5,250.86,97,80,57
9/13/2019,251.5,250.79,97,75,238
